CustomerID,Age,Gender,Region,SubscriptionType,MonthlyCharge,TenureMonths,DataUsageGB,VoiceMinutes,SMSCount,CustomerSatisfaction,SupportTickets,DeviceType,ContractType,PaymentMethod,LastInteraction,Churn,ServiceCalls,PromotionsOpted,Installations,Revenue,Expenses,Profit,MarketShare,EmployeeCount,NewSubscriptions,Cancellations,NetPromoterScore,CustomerLoyaltyIndex,TechnicalIssuesReported,ResolutionTimeDays,DowntimeHours,UptimePercentage,CompetitorOffers,AdCampaigns,SocialMediaMentions,ReferralRate,CustomerLifetimeValue,CustomerAcquisitionCost,R&DSpending
1001,56,Male,East,Premium,177.01,5,426.03,6750,414,1,22,Mobile,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,3,4,1,37413.48,28438.29,9751.84,3.16,7091,643,119,84,44,88,4,83,95.62,5,2,7284,0.36,30409.21,1303.77,764427.58
1002,58,Female,West,Basic,280.37,199,444.16,1141,203,1,22,Laptop,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,1,61,0,1,99149.14,9159.2,47598.96,13.72,3723,799,157,-10,36,99,16,55,93.42,3,18,4946,30.48,43553.35,1537.08,485235.89
1003,40,Female,West,Premium,210.39,146,133.26,6766,694,9,22,Tablet,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,0,63,5,2,51879.48,24433.75,17386.07,13.66,9774,665,330,-83,34,54,15,85,94.14,0,13,6111,56.08,25667.73,3262.2,295168.53
1004,48,Male,East,Premium,71.74,222,85.33,433,627,6,49,Mobile,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,83,9,2,80299.74,23897.42,48589.78,23.01,6161,562,152,-72,30,18,9,49,96.43,4,10,2656,34.14,36445.94,1684.6,294775.24
1005,37,Female,North,Enterprise,150.07,190,378.49,825,440,9,34,Mobile,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,1,59,4,2,56845.32,2894.47,31021.79,17.1,6810,213,264,-57,90,30,28,96,90.83,7,18,8613,60.82,11085.41,2017.71,788455.59
1006,22,Male,East,Enterprise,254.47,57,288.87,5080,49,5,15,Mobile,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,0,35,6,1,67912.55,36605.16,10828.53,37.28,2994,441,303,-97,38,6,15,77,98.85,9,16,581,59.08,31393.46,2122.43,241221.29
1007,38,Female,West,Premium,47.1,130,53.93,7574,995,2,28,Tablet,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,75,5,3,64653.09,6749.9,3966.29,24.05,7356,738,94,92,53,97,27,54,92.55,5,11,1012,48.97,11872.31,4945.59,987984.65
1008,60,Female,East,Enterprise,42.16,17,199.75,626,659,5,24,Laptop,Annual,Credit Card,2022-10-11 22:09:37.540106944,0,38,9,0,5762.77,8163.59,35170.34,76.04,3811,590,281,-88,23,86,3,72,99.9,6,11,9833,7.23,17185.17,663.74,465362.82
1009,28,Male,South,Premium,282.5,195,166.0,5917,150,9,11,Desktop,Annual,Credit Card,2022-10-11 22:09:37.540106944,0,91,0,1,78109.41,22127.4,36375.57,89.59,3271,215,9,-17,71,63,19,44,92.79,9,8,6514,72.12,2341.28,2045.53,27974.96
1010,21,Male,South,Basic,264.56,79,330.35,6581,612,7,45,Tablet,Annual,PayPal,2022-10-11 22:09:37.540106944,1,51,4,1,24047.94,32086.62,20096.55,20.63,3070,693,328,-38,72,92,20,88,96.02,4,12,7956,19.45,17225.37,1050.39,268647.96
1011,40,Female,South,Enterprise,140.02,107,210.2,5800,915,8,41,Mobile,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,0,82,0,0,31245.7,37793.87,30107.79,65.95,9825,309,252,26,21,88,6,15,94.02,9,14,1184,92.19,45391.6,4463.34,524455.54
1012,55,Female,North,Basic,222.73,178,324.34,6736,884,9,10,Desktop,Annual,PayPal,2022-10-11 22:09:37.540106944,1,88,2,1,13379.65,49861.27,43042.07,58.89,4542,45,247,-45,53,20,8,6,92.74,8,4,7754,87.76,19061.46,752.95,697334.91
1013,47,Female,South,Premium,239.62,25,399.69,523,943,4,7,Tablet,Annual,PayPal,2022-10-11 22:09:37.540106944,0,74,9,0,48840.46,24645.89,44442.14,61.33,6441,116,195,91,53,29,26,53,96.89,0,2,2223,39.08,26393.31,3520.9,819774.45
1014,59,Female,East,Basic,112.5,70,353.54,2848,434,2,48,Laptop,Annual,Debit Card,2022-10-11 22:09:37.540106944,0,33,8,4,45084.14,49279.54,11630.65,3.55,1757,704,170,86,75,2,9,10,96.36,8,0,6213,26.45,9531.15,3512.84,618789.89
1015,58,Female,North,Enterprise,142.15,122,308.77,4712,482,3,37,Laptop,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,0,17,9,3,30605.42,29687.03,12208.27,21.84,1120,433,485,-16,63,86,25,90,96.79,6,13,5661,24.35,22635.0,1520.87,852609.06
1016,35,Male,East,Basic,260.99,150,453.23,4921,73,7,18,Laptop,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,0,83,2,0,99262.92,33915.75,30105.8,29.32,1506,388,269,-91,80,65,11,80,91.62,6,14,4741,61.26,20559.23,1294.47,153779.55
1017,69,Female,North,Enterprise,23.74,9,123.89,895,299,1,21,Laptop,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,47,8,3,91723.79,18077.21,36038.47,8.75,3220,623,31,68,94,68,25,68,95.85,1,6,6618,14.1,36583.29,4115.0,351199.02
1018,58,Male,East,Basic,114.73,201,253.78,7835,18,6,28,Tablet,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,1,99,5,3,11408.61,16632.18,10226.41,95.98,1930,678,46,-51,30,58,29,92,91.2,4,6,4174,17.08,41556.17,2034.12,523116.98
1019,60,Female,West,Enterprise,291.8,34,378.06,8076,564,2,7,Mobile,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,50,7,2,74165.69,31113.47,547.34,75.67,730,496,149,95,94,45,9,9,91.82,4,15,7094,74.68,20163.28,1388.69,965544.67
1020,48,Female,North,Premium,148.3,70,112.02,5454,108,5,32,Tablet,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,0,53,9,0,34364.99,42447.76,11378.35,15.55,9296,639,384,-5,58,52,15,56,95.37,2,5,6809,27.55,11772.98,2723.68,36920.31
1021,47,Female,West,Basic,133.52,97,105.85,6834,517,7,0,Tablet,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,51,7,1,65986.45,44640.49,47510.54,11.55,7109,855,125,-87,66,55,4,52,91.14,8,7,6564,0.84,24002.13,2028.96,564688.64
1022,51,Male,West,Basic,29.11,1,342.14,8628,538,5,34,Laptop,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,1,95,9,3,87614.81,30088.81,22373.84,80.23,5198,748,451,8,8,4,28,88,96.52,1,19,9226,20.08,45131.62,2277.81,386807.87
1023,48,Female,West,Basic,224.08,44,390.32,7617,271,8,43,Mobile,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,71,3,3,72813.08,18108.34,46545.86,52.51,7519,116,251,-13,47,85,18,23,94.87,5,19,7343,31.24,30153.2,2960.46,419566.0
1024,64,Female,West,Enterprise,283.5,116,443.18,2236,415,7,37,Desktop,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,0,75,4,3,2929.28,15362.6,47691.99,8.01,4538,731,314,-82,91,44,26,43,90.7,3,12,5502,36.09,4257.41,2273.84,821021.07
1025,55,Male,West,Basic,215.37,7,224.16,1737,11,6,28,Tablet,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,67,3,3,88818.69,3203.3,31800.56,27.38,817,238,326,-40,29,49,16,11,95.0,8,17,5669,95.93,25968.11,998.61,552751.05
1026,42,Male,West,Basic,204.07,143,358.15,4605,2,5,29,Laptop,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,1,58,8,0,60362.4,47754.2,3559.19,12.59,6472,848,460,-29,78,49,12,68,93.39,3,14,3783,3.25,34782.91,2620.48,20309.38
1027,34,Female,East,Enterprise,280.97,166,85.47,2281,183,3,6,Desktop,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,17,1,3,85878.19,25891.74,7239.08,52.6,2496,1,344,72,50,55,5,28,99.47,0,2,2445,93.0,29576.46,4672.46,280545.19
1028,53,Female,South,Enterprise,63.13,93,157.38,8715,170,5,4,Laptop,Annual,PayPal,2022-10-11 22:09:37.540106944,0,46,9,4,94761.65,25304.85,18798.3,52.94,8129,355,382,76,53,79,26,98,93.26,7,4,8681,61.13,35383.5,4487.09,117133.75
1029,57,Female,North,Basic,49.13,209,316.06,9924,636,7,9,Tablet,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,0,33,9,0,77167.52,28163.89,38316.29,99.03,7012,451,309,-57,44,8,12,22,92.87,3,8,6277,51.13,22781.85,3898.19,634159.85
1030,47,Female,East,Basic,211.97,54,73.94,8993,206,3,7,Desktop,Annual,Debit Card,2022-10-11 22:09:37.540106944,0,65,9,2,50612.76,9153.46,22939.39,7.26,4141,852,15,83,90,28,14,95,90.99,9,19,1485,37.35,34194.87,4801.87,142299.63
1031,19,Male,East,Enterprise,40.62,30,477.84,6125,652,9,18,Desktop,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,0,94,3,4,15792.27,9144.44,2854.38,95.05,5986,354,388,71,50,68,29,39,92.42,4,16,5467,55.54,23530.04,1857.88,220853.24
1032,41,Male,East,Basic,274.47,211,63.93,6328,458,5,44,Desktop,Annual,PayPal,2022-10-11 22:09:37.540106944,0,92,6,2,78779.92,3452.2,26496.5,59.83,4725,7,440,-48,60,33,22,82,90.82,5,2,3494,30.47,45040.15,1851.3,117073.31
1033,26,Female,East,Basic,211.76,94,388.38,667,711,4,30,Desktop,Annual,PayPal,2022-10-11 22:09:37.540106944,0,65,0,0,51484.36,22433.27,1131.39,14.84,5236,487,393,81,40,36,8,88,96.94,9,12,7832,73.56,31531.89,1784.17,493436.94
1034,18,Male,South,Premium,237.16,121,159.31,6751,406,4,13,Tablet,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,60,7,2,91899.96,14252.07,45781.96,48.04,3411,620,29,50,73,66,10,44,98.16,2,15,6353,11.07,44713.7,2426.48,991487.8
1035,41,Male,South,Premium,271.43,123,366.45,5519,55,1,45,Mobile,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,39,4,3,93767.21,47252.67,33904.57,13.59,936,246,29,-34,39,92,5,36,96.87,7,12,225,25.14,1294.89,2613.98,249686.21
1036,55,Male,North,Basic,43.14,230,202.38,4518,463,4,25,Mobile,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,43,0,2,9869.11,5715.19,46934.26,85.82,8015,208,26,-46,79,49,14,64,94.08,5,17,1360,15.93,48506.21,4198.71,932542.72
1037,65,Male,North,Premium,114.35,132,373.81,6018,948,8,39,Tablet,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,0,37,2,4,68684.08,4951.86,28055.87,69.19,9122,994,4,97,53,47,19,12,93.24,7,8,4666,73.78,47926.46,1726.92,772920.85
1038,44,Male,East,Premium,175.17,235,450.17,3925,323,4,34,Mobile,Annual,PayPal,2022-10-11 22:09:37.540106944,1,2,6,0,64356.52,3245.1,19536.05,91.49,5413,526,155,-21,25,63,12,75,93.16,4,1,9014,96.82,1632.55,4632.78,705127.81
1039,43,Female,North,Enterprise,259.07,75,298.07,1699,975,5,47,Laptop,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,0,70,0,2,50869.77,45579.28,39912.45,94.29,5542,194,29,35,54,64,18,56,98.16,0,1,7105,46.66,9570.03,4004.22,113466.52
1040,43,Female,West,Basic,175.68,42,81.96,529,107,1,41,Tablet,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,40,2,2,24521.81,9165.61,21804.61,13.7,7834,532,400,21,91,30,8,40,97.81,1,5,7214,90.95,3888.83,2511.69,312545.85
1041,24,Male,East,Basic,180.76,168,475.53,9639,480,2,45,Laptop,Annual,Credit Card,2022-10-11 22:09:37.540106944,0,28,3,3,30908.82,13385.76,46780.11,76.74,3674,917,112,50,63,5,1,75,99.13,8,18,4829,3.23,38288.6,1910.19,851287.03
1042,42,Female,North,Premium,180.45,97,266.24,4216,386,6,20,Tablet,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,0,24,1,1,60917.15,14050.47,37227.05,27.77,2955,37,270,62,79,17,24,99,91.85,1,4,658,64.26,30283.97,1508.67,131706.4
1043,33,Male,North,Premium,206.41,161,119.71,305,878,1,43,Mobile,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,19,0,0,93291.76,49698.52,4909.95,98.96,750,839,388,-96,29,21,14,8,93.61,5,6,83,43.19,36028.95,1066.59,660856.01
1044,55,Male,West,Basic,222.75,157,204.21,5257,665,8,24,Mobile,Annual,Credit Card,2022-10-11 22:09:37.540106944,1,40,5,2,94858.77,2772.11,38822.28,21.2,1614,153,73,83,97,96,14,13,98.54,9,16,2100,76.49,47586.96,4120.47,438005.2
1045,59,Male,East,Enterprise,212.09,15,360.55,6169,621,7,15,Laptop,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,15,6,1,69794.12,28240.39,40303.69,36.36,278,320,462,-27,72,67,11,34,94.35,0,17,2812,78.95,31056.58,1688.76,145528.04
1046,35,Male,South,Basic,58.68,224,467.65,1693,827,7,15,Desktop,Annual,Debit Card,2022-10-11 22:09:37.540106944,0,26,4,1,1200.96,1566.62,2153.95,29.38,4284,450,267,-20,91,48,17,31,96.66,4,3,1742,50.08,19710.42,1899.91,32517.98
1047,34,Male,East,Enterprise,297.38,99,453.29,7408,774,3,21,Mobile,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,51,4,3,18932.86,36808.09,2616.45,69.83,846,435,23,88,66,70,13,45,95.11,7,10,2298,81.21,30589.71,1231.79,370328.92
1048,66,Female,South,Basic,258.57,63,70.14,3696,909,8,43,Laptop,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,27,7,2,3504.44,22994.56,6792.41,31.33,6837,84,242,-74,16,25,19,66,96.03,1,15,1778,73.92,8430.34,4892.06,356557.0
1049,61,Female,North,Basic,152.33,62,435.89,9728,366,1,6,Tablet,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,60,1,0,11933.92,16928.22,38213.49,22.54,4748,984,246,-63,5,46,14,29,97.78,8,7,8141,64.02,49055.02,4810.15,759143.01
1050,64,Female,South,Enterprise,200.17,102,295.08,8625,716,5,30,Mobile,Annual,Debit Card,2022-10-11 22:09:37.540106944,1,57,5,4,35310.09,8381.07,49212.46,14.0,1869,294,88,26,16,46,27,70,94.69,0,12,2115,51.92,34894.19,4346.32,97990.9
1051,23,Female,East,Enterprise,94.84,228,204.84,7385,754,9,22,Desktop,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,0,64,2,4,25357.09,23818.81,41121.39,13.18,2824,848,149,-55,59,5,28,64,98.6,1,9,7366,69.78,5361.68,2588.0,802420.85
1052,37,Female,North,Enterprise,252.37,68,232.18,9989,121,7,32,Mobile,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,1,27,0,3,71686.47,2623.16,36435.32,96.21,8967,850,105,22,77,39,7,63,96.93,1,2,6095,49.92,34650.56,3277.9,37186.38
1053,65,Female,South,Enterprise,188.29,142,397.31,2900,633,2,49,Mobile,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,0,41,9,1,8422.24,44530.64,22159.94,90.48,6603,281,193,-32,62,64,3,83,92.37,3,4,6096,48.23,2875.99,1457.06,421118.07
1054,40,Female,South,Enterprise,93.53,147,422.39,653,606,9,18,Laptop,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,32,9,0,86989.6,36810.64,33232.07,67.05,3888,880,32,39,80,29,12,24,98.38,5,14,4219,97.13,8481.34,4941.07,218475.37
1055,63,Male,East,Enterprise,255.43,82,328.95,2853,985,7,10,Mobile,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,92,5,3,15626.03,38056.43,14977.36,87.74,4204,124,204,89,63,56,6,32,93.23,8,5,5154,8.27,44416.69,1381.76,745058.75
1056,29,Female,North,Enterprise,47.57,62,29.23,6228,302,7,29,Desktop,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,72,6,3,46638.99,29644.4,25441.11,98.61,3058,107,0,46,58,81,7,34,91.62,6,8,1743,34.87,41137.53,1975.74,36458.13
1057,29,Female,North,Premium,91.44,35,404.23,7787,641,2,26,Tablet,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,11,3,2,98630.68,45807.44,18882.84,36.0,4369,635,479,44,88,74,25,59,93.32,8,16,3691,50.6,48743.53,1356.35,317876.41
1058,51,Male,South,Basic,114.48,99,12.87,444,823,6,11,Mobile,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,51,2,4,4122.26,48532.65,18645.59,77.85,5790,549,36,27,70,17,6,54,97.72,0,11,7186,97.31,19755.92,3647.0,908985.02
1059,25,Female,South,Enterprise,54.78,84,193.88,4409,79,2,26,Tablet,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,1,71,8,0,91091.72,34891.93,5546.73,59.59,7496,926,155,41,7,2,17,43,97.34,9,3,4395,42.29,1590.13,3815.0,647510.98
1060,44,Male,South,Premium,150.0,197,222.08,3493,435,8,29,Desktop,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,0,48,6,2,90733.11,39211.69,25009.62,11.46,9503,36,4,-97,44,26,25,87,98.06,4,15,2963,52.75,5327.73,4403.96,329102.9
1061,66,Female,West,Basic,234.4,76,253.05,6580,456,6,16,Laptop,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,0,17,5,2,60025.84,49585.2,10866.7,31.77,5885,711,60,40,54,51,22,77,96.57,6,16,4165,95.92,48280.67,2901.03,965290.33
1062,25,Male,North,Basic,134.01,150,127.98,5526,620,7,8,Mobile,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,98,7,2,81129.35,2995.37,28255.06,2.22,4787,69,438,23,84,44,2,38,92.43,9,8,6513,7.76,42813.63,3698.69,406956.98
1063,65,Female,South,Basic,214.57,132,209.53,3165,219,8,8,Mobile,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,0,71,2,3,23531.84,42230.41,15884.74,96.86,1383,3,111,77,25,68,22,43,90.03,9,15,326,29.44,27313.51,4942.25,313163.55
1064,50,Male,South,Premium,74.33,114,393.65,3924,64,6,34,Laptop,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,1,88,6,3,47298.95,17848.33,9485.16,36.29,5981,972,294,-29,62,88,1,33,90.53,1,16,1483,32.23,31731.59,4538.39,513804.44
1065,54,Female,North,Premium,251.57,35,135.63,8257,43,1,28,Mobile,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,12,4,2,94026.5,44358.08,40223.12,68.22,3282,25,434,-8,87,77,18,17,97.62,6,12,8451,40.23,39609.86,4656.62,766322.68
1066,36,Male,West,Basic,67.74,212,406.63,9257,36,9,38,Tablet,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,0,80,2,2,54732.3,34912.07,34119.81,96.26,2217,597,418,-74,55,3,11,1,99.61,8,19,8081,97.33,26347.95,1418.99,974388.09
1067,41,Female,North,Premium,216.35,91,6.29,376,315,3,40,Desktop,Annual,PayPal,2022-10-11 22:09:37.540106944,1,23,2,4,98969.07,13325.4,44276.32,98.45,8239,305,323,8,80,98,26,37,96.6,2,18,1939,4.48,39456.91,3782.53,283410.56
1068,39,Female,West,Premium,98.84,201,71.4,6230,92,9,0,Tablet,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,21,0,0,57696.49,15649.23,30663.02,45.59,8770,185,83,-9,26,4,2,61,92.58,8,7,8569,44.61,27013.38,1300.91,200247.77
1069,20,Male,East,Enterprise,248.78,234,462.65,9671,298,9,36,Mobile,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,0,75,4,2,29314.53,32928.18,9018.54,4.23,4015,386,358,36,38,46,15,80,97.85,3,19,3225,90.93,43339.74,2758.07,971265.84
1070,26,Male,North,Premium,290.1,207,235.2,8230,427,3,26,Desktop,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,1,95,6,1,53449.8,32027.97,22253.35,96.15,2074,75,484,1,84,75,9,86,90.18,2,5,2648,33.38,28612.31,3705.47,771169.14
1071,28,Female,North,Basic,237.57,164,25.4,4496,234,6,14,Desktop,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,77,9,0,32947.69,2192.98,41177.54,4.47,5999,93,53,57,57,58,27,50,93.44,0,5,6210,33.14,16202.12,240.65,178963.51
1072,23,Female,East,Basic,35.11,205,305.22,6068,211,3,34,Laptop,Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,27,4,1,29589.26,30481.13,48877.87,78.77,650,567,445,1,98,86,25,96,97.13,0,10,3830,24.97,11035.06,4005.71,894262.43
1073,56,Female,North,Premium,31.03,210,228.0,179,802,4,32,Desktop,Annual,Credit Card,2022-10-11 22:09:37.540106944,1,36,5,3,64523.42,33678.02,35769.61,1.07,4003,193,369,85,12,8,15,91,97.01,7,12,278,99.6,31911.71,714.69,43082.21
1074,56,Male,East,Premium,25.88,107,44.29,4333,837,3,39,Mobile,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,53,0,4,92892.33,7904.19,7605.47,80.81,7669,820,379,87,52,86,14,14,98.74,4,2,6542,43.07,31622.34,4090.64,940523.85
1075,54,Male,West,Basic,281.85,216,173.98,8732,98,5,36,Tablet,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,0,78,6,2,25588.28,45133.31,35016.31,33.33,1321,91,467,-52,50,14,21,74,96.81,5,11,5732,51.69,39974.23,3304.24,863470.01
1076,19,Male,North,Basic,70.1,210,307.21,3246,290,4,20,Laptop,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,66,6,3,38102.59,12513.19,49376.22,50.0,6923,694,260,43,31,13,19,22,99.68,7,15,1298,82.42,29026.54,135.04,933273.84
1077,54,Male,East,Premium,259.22,225,313.85,6281,961,8,3,Desktop,Annual,Debit Card,2022-10-11 22:09:37.540106944,0,10,5,0,19221.95,39364.91,34141.73,3.59,3794,460,345,-94,65,9,18,12,90.93,9,15,5970,96.95,16275.76,2223.41,838646.4
1078,23,Male,South,Premium,225.36,178,443.45,7593,224,5,31,Mobile,Annual,Debit Card,2022-10-11 22:09:37.540106944,0,36,5,3,11909.14,1212.88,32816.17,7.58,7252,95,341,99,69,81,6,60,92.63,1,5,4591,99.47,44266.66,2577.48,455929.76
1079,23,Male,West,Enterprise,209.27,12,246.25,7835,768,6,14,Laptop,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,86,6,4,39291.95,20340.46,46093.54,24.7,7691,847,483,99,99,50,9,74,93.04,0,8,1749,46.53,46715.97,128.65,423627.64
1080,56,Female,West,Basic,33.16,105,52.37,7154,575,6,1,Mobile,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,1,40,9,1,91826.03,10294.48,39967.56,51.19,3200,926,420,64,45,8,27,35,97.31,7,12,6034,64.39,41017.08,4639.39,186863.83
1081,53,Male,South,Premium,179.55,67,56.78,494,869,3,31,Laptop,Annual,Debit Card,2022-10-11 22:09:37.540106944,0,59,1,3,48182.2,11440.39,38822.92,86.67,6462,535,477,48,9,89,19,90,94.88,3,0,5711,14.09,46343.59,816.15,483025.01
1082,42,Female,South,Premium,292.51,23,208.4,7822,130,1,32,Laptop,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,1,72,5,0,45644.98,19467.72,40983.62,3.82,1717,188,274,68,50,73,29,81,91.9,4,19,2326,21.69,18159.59,3273.48,294374.24
1083,67,Male,East,Premium,201.02,197,92.66,5776,127,5,49,Desktop,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,39,6,0,95280.38,1181.66,4910.46,89.77,5888,508,257,76,43,32,22,39,99.11,8,0,3447,46.67,28431.62,4536.78,105253.4
1084,33,Male,South,Basic,100.96,42,460.48,669,581,4,33,Tablet,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,1,93,2,2,96503.35,23622.52,34794.7,17.14,5873,867,443,-16,89,33,27,37,91.07,5,2,8134,17.64,8020.16,3048.32,466994.76
1085,38,Male,North,Enterprise,234.93,43,106.04,7686,569,3,11,Mobile,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,0,92,8,3,52073.14,35303.66,42763.84,31.59,7971,261,154,61,20,91,8,97,91.3,2,5,1356,65.5,15501.06,4501.72,942681.44
1086,68,Female,East,Premium,155.87,144,188.18,7672,633,8,10,Desktop,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,0,19,7,0,69421.2,33275.08,40981.66,69.02,4475,856,116,63,43,37,1,21,99.79,0,18,3110,44.16,48372.23,2409.47,982205.41
1087,27,Male,West,Enterprise,52.74,188,256.19,3127,204,2,49,Tablet,Annual,Debit Card,2022-10-11 22:09:37.540106944,1,20,6,0,63559.43,44237.33,7694.13,92.8,4648,553,285,-42,90,39,6,81,98.52,4,12,7190,55.34,27420.3,4809.68,722339.52
1088,22,Female,North,Basic,265.33,61,165.2,2129,129,7,12,Laptop,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,92,5,4,37509.69,5424.02,16263.93,23.51,8811,336,152,41,57,18,22,53,96.71,1,13,1091,22.45,41738.61,4287.38,419534.31
1089,67,Female,North,Enterprise,245.27,82,332.3,3712,775,9,2,Laptop,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,5,7,4,87059.56,26114.2,25749.6,40.14,7988,718,54,74,84,4,8,81,98.28,6,9,9399,48.49,43726.6,4381.88,692890.87
1090,42,Male,West,Enterprise,27.48,104,302.63,49,807,2,5,Mobile,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,44,3,1,52604.35,22989.27,14066.7,27.93,4988,3,450,95,99,53,8,12,90.71,3,15,3353,4.53,31345.3,1084.82,53622.13
1091,48,Male,North,Enterprise,31.4,206,469.68,2036,930,6,15,Mobile,Annual,Credit Card,2022-10-11 22:09:37.540106944,0,89,3,0,65859.66,42204.91,12376.72,66.32,9865,763,49,14,61,6,7,79,99.41,0,11,2667,28.53,1273.95,260.82,619612.19
1092,20,Male,West,Basic,72.84,96,415.98,318,876,2,23,Desktop,Annual,Debit Card,2022-10-11 22:09:37.540106944,0,49,1,2,43245.49,39018.17,40274.84,79.84,705,487,219,-26,62,15,18,7,94.31,9,10,3441,13.94,41203.45,632.56,867209.87
1093,37,Female,West,Basic,261.65,100,301.48,7169,351,8,28,Laptop,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,1,76,0,0,5084.98,33170.85,39778.68,56.95,5830,38,178,-68,52,48,24,33,90.46,3,3,5227,55.21,21028.1,1864.95,837512.65
1094,21,Female,West,Premium,74.48,125,223.36,508,728,4,14,Desktop,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,0,53,5,1,34316.06,40607.79,45132.67,24.2,4346,493,376,28,66,10,22,28,97.4,2,12,4914,46.73,1718.53,4888.35,157068.96
1095,31,Male,West,Premium,278.08,114,307.39,7839,590,3,42,Mobile,Annual,Credit Card,2022-10-11 22:09:37.540106944,0,85,9,3,30180.54,46527.79,28284.55,17.25,57,837,365,-92,76,58,28,5,95.84,6,10,6958,69.25,33513.77,3733.86,925294.98
1096,29,Male,East,Premium,163.04,4,311.53,3616,696,3,20,Mobile,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,96,6,2,13710.23,19522.89,24984.38,11.75,4788,221,93,-38,17,4,20,37,91.58,1,19,7373,95.4,18869.43,3887.85,687467.4
